"Item Name","Item ID","Ver","/xml/item/curriculum/topics/topic/code"
"Arthur Singleton","ce05bc37-2fd5-428d-b6ba-64f163c54340","1","MMED8302"
"Mr Charlton","e6c444b4-f01e-48c3-8f30-76fb60a2f42f","1","MMED8302"
"Damien Smith","16bab4dc-f215-4388-abe8-1f929200f011","1","MMED8302"
"Dorothy McKenzie","f213d650-14c4-4141-978b-92255d253c2b","1","MMED8302"
"Graham Kelly and Mavis Sharp ","5266987b-9531-434d-9e8b-3f85232722c1","1","MMED8302"
"Matthew Cox","6cdb3c79-1d16-4c07-b031-cb2956af4063","1","MMED8302"
"Ron Adcock","beca3e2f-c0f6-48ac-ab4e-73b581904282","1","MMED8302"
"Miss V Fleet ","774a7e8b-562f-461d-8b0d-c2c741bf94f6","1","MMED8302"
"DA :: Procedural Skills Workshop","bcb531af-29cb-432f-b866-d7a3bfba4d82","1","MMED8202"
"DA :: Renal Medicine","4ae569c8-2e55-4e88-82f2-c8522e9ca3a7","1","MMED8202"
"DA :: Trauma","b24c21d1-50a0-434c-af98-e095e0d51b29","1","MMED8202"
"DA :: Musculoskeletal Medicine","d7ae2779-53a4-4e31-bfdc-9304e14f0751","1","MMED8202"
"DA :: Fracture Assessment & Plastering Workshop","3ccc9b0f-1ce3-4825-8142-38810b08cf77","1","MMED8202"
"FMC-HP || Neurology ","3e4ed067-3e59-48b8-a03a-45ad1d1c9bab","1","MMED8302"
"FMC-HP || Respiratory ","62b4bcdc-a181-4412-a8c7-f13702beb1a0","1","MMED8302"
"DA :: Introduction to Geriatrics","49577381-7259-402d-82fa-683d529e824e","1","MMED8202"
"DA :: Palliative Care","6ad73b71-ad49-47ac-9adc-63e143840039","1","<null>"
"DA :: Prosthetic Management of Lower Limb Amputees","c22ae3e7-4ca0-4606-b372-ee847cc187a8","1","MMED8202"
"Expert Review Session: Haemostasis and Transfusion","75c32df6-079c-4b1c-8662-1efe209b6044","1","MMED8103"
"Case Wrap-up: Obesity & Energy Balance","c455a081-021f-4b36-b5c7-3297e8d952c4","1","MMED8103"
"Adaptive Immunity","ceed92c1-3073-4b0a-9020-60ce936cbdcc","1","MMED8103"
"Imaging the Chest","606402fe-abf7-4472-b629-f4008035353a","1","MMED8103"
"Spectrum of Pneumonia","5f091554-5ca2-4c19-b087-e2c3e247735e","1","MMED8103"
"Fundamentals of Biochemistry & Cell Biology 5 - Glucose and amino acid metabolism","4aa006f4-3d50-434e-bccb-5fd36c66b89f","1","MMED8103"
"Biochemistry & Cell Biology Review","6e63d027-99d5-433b-a2aa-096da55af276","1","MMED8103"
"FMC-HP || Specialist Teaching Sessions","b89d705b-192f-4563-81d7-4ab9d7aa1c26","1","MMED8302"
"FMC-HP || Allergy ","794fdc1a-c304-4164-b38c-ea7a2d2c53ae","1","MMED8302"
"FMC-HP || Dermatology ","e7c26486-79bd-4798-9885-86d6a722e09d","1","MMED8302"
"FMC-HP || Infections and Infestations ","1a5d7790-5b53-4182-a6b6-7c0c994ed616","1","MMED8302"
"FMC-HP || Clinical Skills Tutorials ","ab33b522-6ed1-4c20-9be8-d986d78dce6f","1","MMED8302"
"FMC :: X-ray Meeting ","386d869c-a754-4f1e-a2dc-3ad8bb6afb35","1","MMED8302"
"FMC :: RMO Case Presentation ","e06702a2-0bc9-48d0-a4c2-c7e87ec25c08","1","MMED8302"
"FMC :: Journal Club ","99d992ec-02d8-42ff-a560-547c8ba8a830","1","MMED8302"
"FMC :: Teaching Round","41682191-881b-4c1f-b1c9-1a988b68cf67","1","MMED8302"
"OCEP || Community Placement","1dbe647a-d720-46f6-88f3-d857eab40cae","1","MMED8302"
"FMC-HP || Clinical Placement ","4da8b27c-3f65-4742-add1-56305ce6f6bb","1","MMED8302"
"FMC-HP || Operative, Pre-Operative and Post-Operative Gynaecology ","7be347f0-75aa-46e0-8efd-bf4a405d8a74","1","MMED8302"
"FMC-HP || Breast Surgery ","214b47f9-2a08-48f6-9590-bfec567f49ab","1","MMED8302"
"FMC-HP || ENT ","931ae00a-7102-4dd2-bccf-a4785ecadb14","1","MMED8302"
"FMC-HP || General Surgery ","1c32d882-04c8-4204-9806-a57ef9135fdd","1","MMED8302"
"FMC-HP || Orthopaedic ","545febf2-b5d6-4ca2-a2ab-68b7ad86b235","1","MMED8302"
"FMC-HP || Other ","6a642ad7-db4e-47bb-9512-cfa791075e09","1","MMED8302"
"FMC-HP || Urology ","1514b078-9dec-4ab2-8601-a55e8bb24f22","1","MMED8302"
"FMC-HP || Vascular ","5fa46128-8cea-4144-a271-79f95ac26dfb","1","MMED8302"
"FMC-HP || Speciality Teaching (Outpatient/Day Surgery Based)","60d18544-1cf2-4902-9172-0071ab36f8a1","1","MMED8302"
"FMC-LIFT || FMC :: LIFT Program ","5491bd88-1b68-4ec1-98d2-68fab795d1a9","1","<null>"
"AS-LIFT || LIFT Program ","303ddd15-e085-4d68-8ca8-248d4bd56879","1","<null>"
"FMC-HP || Cardiology  ","a7fbf505-fae5-4a62-a157-26dfc910a030","1","MMED8302"
"FMC-HP || Endocrine ","df62b9b1-a062-4bc3-bf59-ba10084049f3","1","MMED8302"
"FMC-HP || Gastroenterology ","1937a10f-2652-4ff0-93a5-72e5e0ac276a","1","MMED8302"
"FMC-HP || Renal ","82368704-fbb9-42bd-9d12-2510569eedd4","1","MMED8302"
"FMC-HP || Briefing Session ","e534679c-22e2-4af0-80f6-57a0ce661d8a","1","MMED8302"
"FMC-HP || Placement ","3f67d6b5-b6e6-450f-9bbc-16bdd8a4ff33","1","MMED8302"
"FMC-HP || Debrief Session ","73ce9696-33f8-4edf-a6fc-25daab5b2433","1","MMED8302"
"OCEP || Community and Hospital Based Longitudinal Program ","6750e3ef-f837-4313-9fb6-22ce623464ec","1","MMED8302"
"OCEP || Longitudinal Clinical Attachment","5136818f-cab3-476b-aa6a-55fa32f0cbc1","1","MMED8302"
"OCEP || NHS :: Emergency Department ","b6a50723-ff74-431b-8926-598462b87f6a","1","MMED8302"
"OCEP || Community and Hospital Based Longitudinal Program","3fafc3eb-e52f-4bde-bb53-ad2d21aea524","1","MMED8302"
"OCEP || Community and Hospital Based Longitudinal Program","3cf414c5-9cd1-4b5d-825e-2392d2e51ca8","1","MMED8302"
"OCEP || Community and Hospital Based Longitudinal Program","5b657fc6-1635-4ffc-bbb6-d705a610577e","1","MMED8302"
"OCEP || NHS :: Psychiatry: Inpatients","a84df68a-a9a3-4020-be53-ea1b3c2b443f","1","MMED8302"
"NTMP-CHME || Community and Hospital Based Medical Education Program","911d1e2a-d8b2-4ad1-ae03-b602502ba961","1","MMED8302"
"FMC-HP || Formal Teaching Sessions","b3b0d02e-8cc8-4559-b162-85872ba01893","1","MMED8302"
"FMC-HP || Anal Pathology","2ec34086-2493-4534-89ab-4fe9591d1fb1","1","MMED8302"
"FMC-HP || Adult Life Support","bf6df76c-3821-44e2-b55d-63acbfeedf61","1","MMED8302"
"FMC-HP || Liaison Psychiatry ","0301e8b2-58d5-456f-bcda-924a3d5e10f2","1","MMED8302"
"FMC-HP || Post-operative Complications (Anaesthesia)","211a8e75-3fb7-487a-92db-e079a33be858","1","MMED8302"
"FMC-HP || Eating Disorder ","085d0937-7cb3-44ca-aa93-42c44225ac42","1","MMED8302"
"FMC-HP || Personality Disorder ","4d5016a1-f052-416d-9662-9cabfb24d0e2","1","MMED8302"
"FMC-HP || Symptoms of a Physical Condition ","5c267b3d-6e33-462c-b638-e7401c7a44cd","1","MMED8302"
"FMC-HP || Substance Use Disorder ","23413712-7a77-40a6-84b2-f335fc5c088e","1","MMED8302"
"FMC-HP || On Call Attendance ","c81068fc-21e5-400a-9391-a860396e6058","1","MMED8302"
"RV :: Riverland PRCC","66684057-e4ba-45f1-9c2a-1c7376ace61f","1","<null>"
"FMC-HP || RGH :: Operating Theatres (Integrated) ","50cd7d19-d432-4f56-9580-45d195d54e2d","1","MMED8302"
"FMC-HP || RGH :: Pain Service ","743011a6-fd8d-42b3-b424-5a750254beea","1","MMED8302"
"FMC-HP || RGH :: Meetings ","f19a979a-7cf2-42b6-a56c-2e45d471dd76","1","MMED8302"
"FMC-HP || FMC/RGH::  Inpatients","3a63e016-e965-4085-be21-630b4e0f8963","1","MMED8302"
"FMC-HP || Community Placement ","42e8f48f-f654-4cbc-ba48-cf2d82bb1d95","1","MMED8302"
"FMC-LIFT || Academic Program","76c2e965-e3e5-4f09-b642-91aa55507a9b","1","MMED8302"
"FMC-LIFT || Shadow Physician ","19ceae25-64f7-4030-a38a-5dcd4f8634fd","1","MMED8302"
"FMC-LIFT || Tutorials ","34df98db-55e2-4bd1-b1b4-7d2608aebbfc","1","MMED8302"
"FMC-LIFT || Present on ward rounds ","9ea4e2dc-f590-413e-96cf-db610d90d96d","1","MMED8302"
"FMC-LIFT || Anticoagulation (Stroke/Atrial) ","3cbfda2b-6469-4427-8150-d962206ba3f0","1","MMED8302"
"FMC-LIFT || Fibrillation ","5774d85d-85c0-43ea-9bbf-e0574c5a01c5","1","MMED8302"
"FMC-LIFT || Chronic Disease ","a88cc78f-610d-45da-bf3c-7ed569e4f53f","1","MMED8302"
"FMC-LIFT || Delirium ","8ead40eb-d7ea-43e3-9099-2dfdea778f0f","1","MMED8302"
"FMC-LIFT || Dementia & Mini Mental State Examination ","f0b6a9c1-9985-45b6-9f31-33b4c735d1c3","1","MMED8302"
"FMC-HP || FMC :: HPB/UGI or Colorectal Unit ","14b5d53c-6e97-443d-a448-dbe7f35ad547","1","MMED8302"
"FMC-HP || RGH :: General /Urology/ Vascular Units","6cab522c-1276-459b-b332-26e8d00f07e2","1","MMED8302"
"FMC :: Placement 1 and Placement 2 ","d2f62c5a-4eab-4669-bd72-828b5a3d7ec9","1","<null>"
"FMC-HP || Placement 1","568c3847-95db-452e-a6a2-cc8408ca82bb","1","MMED8302"
"FMC-HP || Placement 2 ","8eb5509e-f356-4ffb-bd7e-cdd1b3c18a03","1","MMED8302"
"FMC-HP || Rural General Practice ","a6e3680b-f8ea-4f49-b05f-a92b87e0f21c","1","MMED8302"
"FMC-HP || Urban General Practice","d15d1097-15f9-426c-9a71-f401ceaf3e3f","1","MMED8302"
"FMC-HP || Inpatients and Neonates","ec5a5d3b-44e8-4c26-bfd7-124403d44188","1","MMED8302"
"FMC-HP || Outpatients and Paediatrics Surgery","a980323b-860c-4907-b9e4-7ad594f9ec57","1","MMED8302"
"FMC-HP || Acute Care Assignment ","d17dbe9c-95e9-445f-b3cc-a32cfd662136","1","MMED8302"
"FMC-HP || Educational Sessions ","717885d3-c3e7-4fbd-975b-ca9620b76104","1","MMED8302"
"FMC-HP || Inpatient Care Ward Assignment","e89e89a1-e715-41b1-9a7e-963a3b085d8f","1","MMED8302"
"FMC-HP || Outpatients","c7a3a18e-76dd-4809-832b-93a5a1635ca5","1","MMED8302"
"FMC-HP || Introduction Session","41a7c33f-4139-4962-bbf5-f0e4388b284c","1","MMED8302"
"FMC-HP || Placement","b5c88257-124a-41a1-a5ad-1f51f0976b86","1","MMED8302"
"FMC-HP || Seminars","1dfd35d5-b02a-4004-9d06-9387ee42d5b1","1","MMED8302"
"FMC :: Paediatrics  ","37387d99-5bf0-4f8b-8f8d-b3d91911f494","1","<null>"
"FMC :: Womens' Health and Obstetrics & Gynaecology  ","d063a7c2-af59-4c60-b5bf-5542462f84b3","1","<null>"
"NTMP-CHME || Community and Hospital Based Medical Education Program","f7d7acbf-1559-4520-96ba-66a7737c4db5","1","MMED8302"
"NTMP-CHME || Community and Hospital Based Medical Education Program","aa3d88a8-f013-4565-9d5e-be9d3fe464b3","1","MMED8302"
"NTMP-CHME || Community and Hospital Based Medical Education Program","e3432628-24c9-43e6-a209-6209a69098ef","1","MMED8302"
"RDH :: Psychiatry","82b7ffc3-aa8b-4cfd-9efc-3f0d58be2f41","1","<null>"
"NTMP-CHME || Community and Hospital Based Medical Education Program","b0894709-2794-4964-aa3b-495141ed1d32","1","MMED8302"
"NTMP-CHME || RDH :: Grand Rounds ","c0e4bc7e-2358-4aed-8278-4ba33ad94cf3","1","MMED8302"
"NTMP-CHME || RDH :: Journal Club (Optional)","3b9eb823-d00d-4e58-8a40-fd7a6dc4876e","1","MMED8302"
"NTMP-CHME || RDH :: Outpatients","5f50ab1d-5b17-4063-a42b-a48980fb023b","1","MMED8302"
"NTMP-CHME || RDH :: Shadow Patients ","1ce54532-bd5f-45f7-8968-ad3783cff0c6","1","MMED8302"
"NTMP-CHME || RDH :: X-ray Meeting ","fce1e172-1131-49ce-9630-38216c8d3f39","1","MMED8302"
"NT :: Whole Group Lectures, Tutorials and Sessions","8d16caca-b186-4c04-89fd-97bfdc480f7c","1","<null>"
"NT :: Alcohol and Delirium ","616f3def-0173-41f4-a15f-81309d644f37","1","<null>"
"NT :: Assessment of Children and Families ","95e5a21a-90ba-427b-892d-ca558a8e2ff3","1","<null>"
"NT :: Depression ","a7de6c83-9288-43a3-809f-43b7a108379f","1","<null>"
"NT :: Psychiatry Emergencies ","1858db1e-2141-4b34-b1e1-97fa08dc0ea2","1","<null>"
"NT :: Psychotic Disorders ","49239334-d915-4a70-9adc-d5e2779dea26","1","<null>"
"FMC-HP || Admissions ","415eb353-7478-408f-a31a-68da8b61e00f","1","MMED8302"
"FMC-HP || Emergency ","a35d97fe-28c5-498d-89c7-d6bcbe97047a","1","MMED8302"
"FMC-HP || Inpatients ","a5e638d1-582f-42b1-937e-d05c06d81fed","1","MMED8302"
"FMC-HP || Surgery: Outpatients ","b8a22abe-7799-49dc-b3c6-bbe64145e432","1","MMED8302"
"FMC-HP || Operating Theatres (Integrated)","c461f128-36e5-4d6b-b9e3-56c99ef21159","1","MMED8302"
"FMC-HP || Surgery: Pain Service ","c55b249e-551d-475c-ad18-ebdfa4845f71","1","MMED8302"
"FMC-HP || Meetings ","829a686b-f41d-4c17-85c9-6c7f83d5fb04","1","MMED8302"
"FMC-HP || RGH :: Admissions ","0578ef1c-d2a6-4222-b144-0019cec4baf6","1","MMED8302"
"FMC-HP || RGH :: Emergency ","219d201d-e151-452d-951b-3564511b68e9","1","MMED8302"
"FMC-HP || RGH :: Inpatients ","294e4801-8738-4f0a-afec-7adaa66b3594","1","MMED8302"
"FMC-HP || RGH :: Outpatients ","9c253f24-9b3b-4a3a-8c2c-44c1557e7917","1","MMED8302"
"FMC-LIFT || Attend 5 deliveries","30e0ba39-e2e0-444f-b003-5148eb0b37cb","1","MMED8302"
"FMC-LIFT || Shadow 5 Pregnant Women ","cf7f16a6-4b0e-4652-b0c8-03a3e7550ab3","1","MMED8302"
"FMC :: Outpatients","460fe657-80b8-41ac-93a7-f3cc835703d5","1","MMED8302"
"FMC-LIFT || Semester 1","d37b3c88-a4fc-448d-9d2b-a5b03a61931f","1","MMED8302"
"OCEP || Other Clinical Placements ","f7443a1c-6d9a-4fe0-a6fd-37f435d72333","1","MMED8302"
"OCEP || Community Project","4fb5b3a5-66d5-44c0-b3f3-a634dc6f0197","1","MMED8302"
"FMC-LIFT || Falls and Fragility Fractures ","09bb4ed0-5a29-4068-a062-d75e1b3f1a6d","1","MMED8302"
"FMC-LIFT || Hyponatraemia ","f14539e3-8646-4b0d-b9f3-0a50ad3fa3d1","1","MMED8302"
"FMC-LIFT || Incontinence  ","a4926adb-d83e-4788-8332-251acbed346e","1","MMED8302"
"FMC-LIFT || Osteoporosis ","ef099b0c-d3b5-4074-9775-db2c4a507806","1","MMED8302"
"FMC-LIFT || Renal Failure ","f863fe35-7c3f-42cf-b997-efaf93197e55","1","MMED8302"
"FMC-LIFT || Respiratory ","6bc569b0-4c9e-441e-8588-4540abbf924a","1","MMED8302"
"FMC-LIFT || Stroke  ","29f08d92-46fa-44cc-b965-0f4c0c769e43","1","MMED8302"
"FMC-LIFT || Syncope ","f6ca7c56-694c-4152-8bdf-053fe34882f8","1","MMED8302"
"FMC-LIFT || Shadow patient daily post operative surgery","675e79be-e282-40b8-b841-c124920ed213","1","MMED8302"
"FMC-LIFT || Theatre ","11fe9c0e-0886-498a-9d6c-0fa789f318bf","1","MMED8302"
"FMC-LIFT || Tutorials","73eb3e94-aecf-4751-82d7-d35253645159","1","MMED8302"
"FMC-LIFT || RGH :: Inpatients ","8119d029-e141-44f0-a7c0-0517532f0e32","1","MMED8302"
"FMC-LIFT || RGH :: On Call Attendance","f2f5ef40-d099-4199-ab33-afb46413fd37","1","MMED8302"
"FMC-LIFT || Professional Development Tutorials ","208d3eda-4f90-4f85-ba20-10bfc8b0f94d","1","MMED8302"
"FMC-LIFT || Attend Pre-obstetrics Clinic ","ae28f416-04c0-4476-9f93-3e4f4d539e6b","1","MMED8302"
"FMC-LIFT || Semester 1 ","8a64d3ff-872d-4c0f-8aed-a6b4ccfa61d7","1","MMED8302"
"FMC-LIFT || RGH :: Semester 1","30c4e3e2-8987-49d3-9ca5-48721046e244","1","MMED8302"
"FMC-LIFT || Surgery and Anaesthesia","6589631c-365d-440d-b709-24de5e62d57d","1","MMED8302"
"FMC-LIFT || Longitudinal Program","162c56b3-3ffa-46fc-99ae-8489ae0d74c4","1","MMED8302"
"FMC-LIFT || Semester 2 ","25fbc687-2202-4777-a158-38ecca4ebc29","1","MMED8302"
"FMC-HP || FMC :: Emergency ","595c1ea2-e973-4fea-ac00-cbc65f52b180","1","MMED8302"
"FMC-HP || Inpatients","aca206a3-1ac7-49c0-a514-987c355a7146","1","MMED8302"
"FMC-HP || Outpatients","1347363f-f0f2-4a41-aaed-0ac789df77ff","1","MMED8302"
"FMC-HP || Other Activities ","5aa63935-52cc-44b0-a971-f617ccb7bdac","1","MMED8302"
"FMC-HP || Present case on acute coronary syndrome ","5ab52584-dd28-46f8-9186-f20bc7807c85","1","MMED8302"
"FMC-HP || Present on acute illness patient ","8a4d4078-1e44-43a2-9d2a-6b0b25041082","1","MMED8302"
"FMC-HP || Clinical Tutorials ","ce5a9c7f-a05e-462c-8724-73467f0a0f6c","1","MMED8302"
"OCEP || Case Based Learning","c007a93c-865a-4f9a-87f2-70c98b2d7805","1","MMED8302"
"OCEP || Clinical Placement  ","825425fe-9fda-4e74-8bcf-23959fa60f1a","1","MMED8302"
"OCEP || Formal Teaching Sessions","0f4c3088-04e2-440f-a8d6-c36cdaa5d235","1","MMED8302"
"OCEP || NHS :: Inpatients ","bea4cc4c-925d-4d81-a8cf-112742986a57","1","MMED8302"
"OCEP || NHS :: Outpatients ","f854698e-3d48-461c-ac0d-8f8c9a589665","1","MMED8302"
"OCEP || NHS :: Ward Based Teaching ","5a2428aa-71c1-40cd-ba2e-6ba41caadbfe","1","MMED8302"
"OCEP || NHS :: Case Presentation and Tutorial: Acute Coronary Syndrome ","062a1a44-700c-4fc1-a184-66bd185d7948","1","MMED8302"
"OCEP || NHS :: Medical Imaging","a0610111-63a6-44cb-b1be-97ebe6a03788","1","MMED8302"
"NT :: Cardiology ","5d27acd1-85dd-4a19-bbc8-4fb586a1bb9f","1","<null>"
"NT :: Dermatology ","28867d2a-04a7-4bb2-b2e1-5ab21ed20685","1","<null>"
"NT :: Endocrinology ","3c80f92f-120b-42dd-ad63-03a4dd0af213","1","<null>"
"NT :: Gastroenterology ","a0a0d1c1-63f2-413f-a504-c49c77d34412","1","<null>"
"NT :: Haematology ","90eafe57-34ae-4b1d-a170-9ac49415a712","1","<null>"
"NT :: Infectious Diseases ","cce5f5e8-6868-4c8c-8ee0-2a0af0f439df","1","<null>"
"NT :: Nephrology ","11981258-f9ab-4552-8ec2-5b458e261447","1","<null>"
"NT :: Neurology ","22c83b72-3aaf-43a3-ba31-6acd758bedd5","1","<null>"
"NT :: Oncology ","e5b24980-4cfe-44c1-ae22-0f2cddcc28ea","1","<null>"
"NT :: Respiratory ","03eee1ae-12b6-4e7f-b26e-de1d6fcfdf5b","1","<null>"
"NT :: Rheumatology and Immunology ","2e4c0ba4-39ed-4654-a8fa-a2697c0d5bf4","1","<null>"
"NTMP-CHME || RDH :: Isolation Paediatrics Inpatients ","d8fab402-8689-4064-b939-4958ab399171","1","MMED8302"
"NT :: Plastic and Reconstructive Surgery ","44bc3763-b01c-470d-ae28-c1f6464fcc7c","1","<null>"
"NT :: Radiology Abdomen ","34eb82f5-4cba-4820-8d94-14b1d106842c","1","<null>"
"NT :: Radiology Chest ","e5cf85f0-bd6f-44b5-9d83-e6ad36c0d773","1","<null>"
"NT :: Radiology CT Scans of the Head ","9dabd676-a22d-4218-8de8-9a283fec19b2","1","<null>"
"NT :: Radiology Fractures ","8c761070-6a61-4f64-b2fc-759114cc6895","1","<null>"
"NT :: Radiology Neck and Spine ","02af875c-1e8d-4675-b9ed-6d7536389aab","1","<null>"
"NT :: Sex and the Surgeon ","66b55a22-a89f-4336-bab0-04df69bb5c4d","1","<null>"
"NT :: The Acute Abdomen ","ce575511-9812-4198-ac0b-344c2251f9d9","1","<null>"
"NT :: The Intensive Care Unit ","1ed3e30d-2d1d-4305-aba7-47974caba56d","1","<null>"
"NT :: Thoracic Surgery ","db0053b8-9892-4f61-8af3-f7cc867e6b80","1","<null>"
"NT :: Upper Gastro Intestinal Surgery ","2f032e2c-c733-4074-8230-271280c2376d","1","<null>"
"NT :: Urology ","5c297d6d-3ec8-4cba-8fd2-09903b507dcf","1","<null>"
"NT :: Vascular Surgery ","259f70dc-59fb-407f-86a4-94dcefa92088","1","<null>"
"NTMP-CHME || RDH :: Main Weekly Teaching Ward Rounds","d7587c54-6c5f-4c5f-9666-1911748ac29a","1","MMED8302"
"NTMP-CHME || RDH :: Orthopaedic Seminar ","261935da-68e0-4cdc-a50a-8fd2eef5df3f","1","MMED8302"
"NTMP-CHME || RDH :: Seminar and Radiology Meeting ","d4b9b175-bd5e-4563-8273-185ca6852813","1","MMED8302"
"NTMP-CHME || RDH :: Trauma Meeting ","25e8713a-b315-43b6-93a2-ba2d92bd5983","1","MMED8302"
"DA :: Attendance at Orthopaedic Clinic ","66c3e2c1-4719-4bcb-8b0a-0a92edcfb940","1","<null>"
"DA :: Attendance at ENT and Maxillo Facial Outpatients Clinic ","0d4705d5-bc4b-4d97-9478-29a000b24a79","1","<null>"
"NTMP-CHME || RDH :: Business Unit Ward Round ","6f85b745-9a0c-40d2-a5a4-c45ce221800b","1","MMED8302"
"NTMP-CHME || RDH :: Manage between 2 to 4 inpatients","d0260cf5-22bd-494b-b319-102f270a3c8a","1","MMED8302"
"NTMP-CHME || DA :: CBME","ebbb4341-cecf-457b-9b38-41bed748b513","1","MMED8302"
"NTMP-CHME || DA :: Aboriginal Health Service Placement ","1abe03f0-5c71-44e1-86b9-03866fc6e7a6","1","MMED8302"
"NTMP-CHME || RDH :: Pain ","1ae2b0f4-40d9-4219-b1db-8fe69138968a","1","MMED8302"
"NTMP-CHME || RDH :: Thromboembolic Disease ","74e17ee4-8af7-4ec8-98a6-731b73b6c43d","1","MMED8302"
"NTMP-CHME || RDH :: Cardiology Teaching Round","8894c7f1-a208-4410-9131-b2ef73875a3d","1","MMED8302"
"NTMP-CHME || RDH :: Nephrology Teaching Session","03084707-c2db-4242-b401-46fcb21dab58","1","MMED8302"
"NT-CHME || Clinical Placement","23c87491-9e83-47cf-9b0e-9e75391a74e3","1","MMED8302"
"NTMP-CHME || Formal Teaching Sessions","50ad5758-402f-4b9d-945d-00f9fda939d5","1","MMED8302"
"NTMP-CHME || RDH :: IV Lines, Tubes (chest) Catheters and Drains","281735f4-3fb3-45c9-8590-f9958ac6ff72","1","MMED8302"
"NTMP-CHME || RDH :: Splinting Skills","b71aadfa-68a0-492e-8a0e-c7736ef65681","1","MMED8302"
"NTMP-CHME || RDH :: Suturing Skills ","aad57209-2acb-4045-a687-bde4db67f4bd","1","MMED8302"
"NTMP-CHME || RDH :: Wound Care and Dressings ","7e24384b-b1be-4907-9b2b-d12c3c850f60","1","MMED8302"
"NT :: ENT ","00baedc4-7a3d-4ade-981b-213dd3674f42","1","<null>"
"NT :: Hepato-Biliary & Pancreatic Surgery ","7ceb2bf4-ebb7-4d66-b693-ac9996cc8191","1","<null>"
"NT :: Hernias ","2172717a-3de1-47dd-940c-cf86252a8f4e","1","<null>"
"NT :: Informed Consent ","069b2401-8e71-4414-834f-cca30676d28b","1","<null>"
"NT :: Introduction to Advanced Life Support","2dc0988b-ed4e-4d0b-a028-5f18f92c078a","1","<null>"
"NT :: Neurosurgery ","f67f3498-c51a-43a7-a640-8c4ec6566988","1","<null>"
"NT :: Ophthalmology 1 Lecture - Common Presentations","9747404a-2524-454b-8400-cf40d3ffb4d1","1","<null>"
"NT :: Pain Management on the Wards ","dfb313e7-4f2b-421b-8686-803fb9d199a5","1","<null>"
"NTMP-CHME || RDH :: Asthma ","f811ae0b-1816-4ffa-86ef-c7f7203b0fe3","1","MMED8302"
"NTMP-CHME || RDH :: Congestive Cardiac Failure ","922e3ba5-6a0e-4b4b-b98e-df9bc0d13bb7","1","MMED8302"
"NTMP-CHME || RDH :: Diabetes ","8e4835a3-afad-4e23-90a1-d3009ca98af3","1","MMED8302"
"NTMP-CHME || RDH :: Epilepsy ","64d51c91-3085-43c8-a2f6-a02c02c83102","1","MMED8302"
"NTMP-CHME || RDH :: Gastrointestinal Disease ","a9408267-a930-435d-afc6-88b05ee71ea9","1","MMED8302"
"NTMP-CHME || RDH :: Hospital ‘Syndrome’s: Delirium and Constipation ","a49b2eb0-d6ec-4769-9029-ff8e0fdbc850","1","MMED8302"
"NTMP-CHME || RDH :: Hypertension ","101c5629-1a7b-4c7c-a716-6bc4347e9cec","1","MMED8302"
"NTMP-CHME || RDH :: Ischaemic Heart Disease ","6a5b921f-4399-4792-ac8b-7886e09fef7c","1","MMED8302"
"NTMP-CHME || RDH :: Optimal Choice/Use of Drugs & National Prescribing Service ","1ea69be4-561c-4240-90ab-4858f00cb774","1","MMED8302"
"NTMP-CHME || RDH :: Out of Hours","d9a7afbf-06d8-406c-9d2e-3eaa3ee7c64f","1","MMED8302"
"NTMP-CHME || RDH :: Outpatients","0aeba680-ae7a-4f7a-b11b-7f6a0227bb21","1","MMED8302"
"NTMP-CHME || RDH :: Participate as Part of the Clinical Team ","e663112f-706f-48d0-a880-7cc12cac4d43","1","MMED8302"
"NTMP-CHME || Bedside Teaching Tutorials","978371ac-afb4-4518-a9c3-20264bf81563","1","MMED8302"
"NTMP-CHME || RDH :: Teaching Activities","1c5f0706-1a69-45f9-814a-a2e00f485e07","1","MMED8302"
"NT :: Whole Group Lectures, Tutorials and Sessions.","5a6f82f6-06a9-45ef-aa13-8d6079c092cc","1","MMED8302"
"NT :: Breast and Endocrine Surgery ","8c39b9d5-f0dc-44b7-909d-4ef8d0a63fc0","1","<null>"
"NT :: Colorectal Surgery ","bbcf89ad-8542-40c8-9f32-bf89589047c8","1","<null>"
"FMC-HP || Scrubbing & Gowning","8924e52e-8493-4638-90ad-dbecab2b7183","1","MMED8302"
"Xrays Cardiovascular System","f1eca281-2c72-42dd-ab2a-115eb2fecad6","1","MMED8104"
"NT :: General","c0efc8bd-c9b0-46d3-8a5d-d5980793a28e","1","MMED8302"
"Anatomy Dissection","ad43c5d4-590e-48f3-b616-2bb13cbd746b","1","MMED8104"
"1. Pectoralis Major, Pectoralis minor","8f5a3d4c-dab6-4a21-802f-102279b042f9","1","MMED8104"
"2. Platysma / Thyroid Gland, Larynx / The Veins of the Neck / Axilla","a0c7189c-8aad-41d8-a3dc-a70255587607","1","MMED8104"
"3. Removal of Anterior Thoracic Wall / Heart, Part 1 and Pericardium / The Left Lung  / The Right Lung","751bf282-9e20-4ef7-b360-59a13260b49c","1","MMED8104"
"4. The Left side of the Thorax / Heart, Part 2 / Heart, Part 3","d6376e23-ce53-4e9d-93a0-2b303c322f52","1","MMED8104"
"5. The Right side of the Thorax / The Thoracic Inlet / The Posterior Mediastinum","f76e0a09-c092-408b-99ff-b402178b801d","1","MMED8104"
